ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YHR186C	0.01613	9119	5000110251	8549.979	7074.856	1475.123	0	0	
YBL052C	0.005879	4668	5000457386	3877.944	4581.403	-703.460	0	0	
YHR005C	0.1711	2670	5005469864	2054.174	1895.280	158.893	0	0	
YER153C	0.006489	1746	5003768561	1063.133	1256.148	-193.015	0	0	
YDR128W	0.0054	6373	5000155280	5731.801	6761.306	-1029.505	0	0	
YDR331W	0.02341	2344	5000620251	1758.974	1746.855	12.119	0	0	
YHR005CA	0.1753	497	5005343543	381.186	384.026	-2.840	0	0	
YDR490C	0.02627	4545	5000580425	3610.002	4100.783	-490.781	0	0	
YNR051C	0.01042	2866	5000960973	2288.262	2164.914	123.349	0	0	
YJR013W	0.05176	2506	5004067024	1742.268	1624.394	117.873	0	0	
YHR187W	0.06941	1739	5001642264	1314.364	1284.946	29.418	0	0	
YPL193W	0.01038	2057	5000103774	1642.928	1860.217	-217.289	0	0	
YLR097C	0.003044	1783	5005014773	1470.106	1753.205	-283.100	0	0	
YPL085W	0.01833	11403	5000567071	13561.117	6385.551	7175.566	0	0	
YFL053W	0.002367	3933	5001149638	2658.364	2962.214	-303.850	0	0	
YDR191W	0.00751	2283	5000964333	1598.927	1821.163	-222.236	0	0	
YJR014W	0.1331	1112	5000269648	826.135	904.143	-78.008	0	0	
YMR238W	0.2352	2549	5000964634	1983.426	1367.385	616.041	0	0	
YKL028W	0.1445	2738	5000601821	2092.959	1999.995	92.964	0	0	
YCL048W	0.003779	2840	5000951767	2003.573	2043.317	-39.744	0	0	
YLR396C	0.01748	4075	5000747148	3149.417	3008.764	140.653	0	0	
YDR492W	0.1644	1792	5003491347	1349.795	1341.212	8.583	0	0	
YOR197W	0.1088	2430	5002121443	1893.299	1699.053	194.246	0	0	
YDR493W	0.05519	802	5009241782	505.885	521.990	-16.105	0	0	
YAL067C	0.003482	3423	5000579560	2650.975	3178.122	-527.147	0	0	
YPL281C	0.007877	2739	5006595854	1911.800	2100.102	-188.302	0	0	
YNL280C	0.1971	2677	5001038767	1899.868	1431.531	468.337	0	0	
YAL068C	0.05321	783	5001174491	492.313	528.410	-36.097	0	0	
YCL049C	0.02894	1649	5001276533	1329.786	1340.685	-10.899	0	0	
YIL066C	0.03425	5026	5001108542	4118.217	4142.153	-23.936	0	0	
YNL281W	0.1968	899	5000932851	630.509	629.419	1.090	0	0	
YPL282C	0.01696	1088	5003059646	678.580	708.020	-29.441	0	0	
YER154W	0.1284	2567	5005148314	1734.149	1762.701	-28.553	0	0	
YAR002CA	0.3306	1295	5004621808	912.828	816.662	96.166	0	0	
YGL035C	0.02405	3043	5000459635	2261.737	2239.442	22.295	0	0	
YNL282W	0.01362	1225	5001567756	813.556	870.668	-57.112	0	0	
YNR052C	0.1513	2445	5001065254	1881.118	1706.240	174.878	0	0	
YOR371C	0.003392	5400	5000562911	4275.092	4667.341	-392.250	0	0	
YNL023C	0.03876	5264	5000657650	4675.530	4249.622	425.908	0	0	
YGR254W	2.556	2542	5000787598	1829.558	-112.222	1941.780	0	0	
YBL054W	0.04812	3116	5000684032	2329.620	2356.769	-27.149	0	0	
YDR494W	0.04872	2141	5000901870	1548.616	1673.460	-124.844	0	0	
YHR006W	0.006382	3060	5000347095	2418.599	2334.837	83.762	0	0	
YCL050C	0.4309	1794	5003242231	1352.351	1031.943	320.407	0	0	
YDR192C	0.02921	2520	5003405267	1853.786	2119.322	-265.536	0	0	
YEL077C	0.01678	7660	5001149209	6683.915	6017.418	666.496	0	0	
YMR239C	0.05812	2725	5000279690	2067.179	1881.967	185.212	0	0	
YNL024C	0.01431	1469	5000955148	1032.293	1124.267	-91.973	0	0	
YNL126W	0.003403	5060	5003559084	4015.790	4289.904	-274.115	0	0	
YKR067W	0.03263	4726	5004030724	3465.810	3610.550	-144.740	0	0	
YBR073W	0.111	5423	5000460515	4365.948	2431.958	1933.990	0	0	
YMR078C	0.006078	4274	5000742350	3415.869	4199.388	-783.518	0	0	
YOR198C	0.196	2551	5002904030	2046.304	1719.801	326.502	0	0	
YPL194W	0.005121	3414	5000519816	2758.282	2613.066	145.215	0	0	
YKR068C	0.1258	1177	5004769632	803.871	863.838	-59.966	0	0	
YPL086C	0.1194	3417	5000499462	2477.453	2057.294	420.159	0	0	
YNL025C	0.002235	1937	5001191263	1379.524	1541.852	-162.328	0	0	
YJR015W	0.2382	3125	5001805224	2244.968	1657.256	587.713	0	0	
YLR098C	0.005722	3732	5001060593	2920.486	3575.920	-655.434	0	0	
YBL055C	0.09544	2414	5002900005	1811.078	1949.198	-138.120	0	0	
YMR240C	0.02372	2417	5001492617	1902.716	2133.709	-230.993	0	0	
YMR079W	0.2451	1768	5000819518	1279.278	1219.703	59.575	0	0	
YNL283C	0.03635	3134	5000203349	2213.054	2429.674	-216.620	0	0	
YAR002W	0.08884	3085	5000445411	2388.302	1961.405	426.897	0	0	
YFL054C	0.007124	3888	5000710072	2941.327	3193.675	-252.348	0	0	
YPR189W	0.01343	8382	5000264997	7459.577	7226.230	233.347	0	0	
YPL087W	0.2005	1837	5004040093	1342.028	1302.085	39.943	0	0	
YGR255C	0.03277	3016	5001786828	2080.880	2477.729	-396.849	0	0	
YNR053C	0.2067	3003	5000831928	2135.109	1734.292	400.817	0	0	
YJR066W	0.002808	12988	5000683979	16839.706	22833.595	-5993.889	0	0	
YOR372C	0.007433	3190	5001869568	2506.233	2371.764	134.469	0	0	
YJR067C	0.04951	739	5011412662	583.303	611.889	-28.586	0	0	
YOR201C	0.01759	2550	5000497738	1798.935	1794.520	4.415	0	0	
YLR099C	0.07653	2151	5001686704	1699.375	1884.831	-185.456	0	0	
YHR188C	0.1708	3761	5000030995	2711.924	2389.371	322.552	0	0	
YNL284C	0.09934	2086	5000331632	1373.945	1332.457	41.487	0	0	
YMR241W	0.3636	1902	5000121556	1323.275	1082.400	240.875	0	0	
YNR054C	0.1136	1689	5000847376	1342.737	1394.182	-51.444	0	0	
YOR202W	0.09084	1388	5003643784	923.064	919.285	3.780	0	0	
YDR038C	0.05314	6390	5000788789	5315.755	3980.299	1335.456	0	0	
YIL067C	0.03897	4149	5000362948	3092.892	2884.809	208.083	0	0	
YCL051W	0.002858	3375	5000332051	2607.621	3310.080	-702.459	0	0	
YHR189W	0.001366	1326	5015275041	795.903	834.104	-38.201	0	0	
YPL088W	0.01037	2113	5001255605	1455.948	1504.924	-48.975	0	0	
YAR003W	0.01736	2346	5000482758	1847.017	1923.479	-76.462	0	0	
YMR242C	1.097	1044	5001796727	736.548	655.860	80.688	0	0	
YBL056W	0.07293	2630	5000662396	2046.541	1745.846	300.695	0	0	
YNL286W	0.01721	1570	5000229066	1203.164	1244.505	-41.342	0	0	
YNL026W	0.04112	3034	5001752644	2135.460	2018.698	116.763	0	0	
YDR129C	0.2716	3888	5001152999	2835.218	797.708	2037.510	0	0	
YJR068W	0.06531	2113	5006109861	1515.674	1445.557	70.117	0	0	
YBL057C	0.0887	1264	5007681745	892.752	945.407	-52.655	0	0	
YLR100W	0.3526	1948	5000382006	1467.853	1219.029	248.824	0	0	
YJR069C	0.1348	1098	5000532957	817.890	741.141	76.749	0	0	
YDR130C	0.01654	1640	5000102169	1240.786	1401.671	-160.885	0	0	
YKR069W	0.009488	3746	5001997012	2686.421	2667.635	18.787	0	0	
YML100W	0.02645	6471	5000249963	5397.484	5455.272	-57.788	0	0	
YML100WA	0.02585	351	5001119080	232.555	231.107	1.448	0	0	
YLR102C	0.01761	1569	5000776072	1117.151	1171.277	-54.126	0	0	
YGR256W	0.01849	3028	5001626206	2160.388	2326.277	-165.889	0	0	
YKL029C	0.2162	4346	5000255392	3020.022	1900.658	1119.364	0	0	
YML101C	0.08857	775	5012841146	481.015	467.970	13.045	0	0	
YCL052C	0.02737	2585	5000326621	1818.824	1788.915	29.909	0	0	
YHR007C	1.355	3186	5000671706	2258.323	-677.382	2935.705	0	0	
YFL055W	0.01123	3561	5000801872	2474.906	2749.623	-274.717	0	0	
YDR194C	0.06364	3915	5000538328	2998.484	3436.724	-438.240	0	0	
YJR016C	0.2713	3488	5000219043	2592.346	1797.961	794.385	0	0	
YJR070C	0.4723	1995	5000006939	1371.848	925.790	446.058	0	0	
YHR008C	0.2214	1315	5000651284	975.192	923.264	51.927	0	0	
YKR070W	0.08049	2030	5004982356	1503.738	1573.483	-69.745	0	0	
YFL056C	0.001719	1296	5005859288	883.142	987.654	-104.512	0	0	
YJR017C	0.1048	998	5004352742	707.182	753.399	-46.218	0	0	
YFL057C	0.1799	897	5008363276	625.092	645.350	-20.258	0	0	
YLR397C	0.05639	4859	5001645631	3617.195	3556.024	61.171	0	0	
YHR190W	0.4085	2595	5002218288	1910.934	927.064	983.870	0	0	
YGR257C	0.01368	2251	5004761082	1587.364	1694.576	-107.211	0	0	
YHR191C	0.05289	777	5000234217	544.942	611.014	-66.073	0	0	
YBL058W	0.2961	2447	5000522814	1820.761	1487.233	333.529	0	0	
YER001W	0.1262	4388	5000015240	3469.195	2445.761	1023.433	0	0	
YMR243C	0.4173	2688	5003060382	1899.308	1279.519	619.788	0	0	
YNR055C	0.06298	3495	5005535611	2619.432	2428.240	191.192	0	0	
YMR244CA	0.1478	566	5001252259	426.524	412.606	13.918	0	0	
YJL039C	0.002301	10149	5001270967	9615.203	10754.695	-1139.493	0	0	
YKL205W	0.02707	6169	5000485532	5443.264	5243.535	199.729	0	0	
YGL036W	0.01422	5283	5000631316	4328.249	5124.911	-796.662	0	0	
YBL059W	0.01267	1009	5011666822	804.945	804.095	0.850	0	0	
YKR071C	0.1427	1827	5002341044	1492.689	1417.572	75.116	0	0	
YML102W	0.04052	2801	5000959171	2058.501	2075.485	-16.984	0	0	
YJR019C	0.01275	1975	5005764802	1491.370	1634.788	-143.418	0	0	
YER002W	0.2033	1309	5007064676	962.545	940.368	22.177	0	0	
YHR192W	0.06773	1585	5000787326	1170.378	1157.605	12.773	0	0	
YPR190C	0.03065	4114	5001485335	2975.707	2983.082	-7.375	0	0	
YPL089C	0.0263	3774	5000941451	3091.500	3659.114	-567.614	0	0	
YJR072C	0.263	2015	5004592397	1651.242	1602.543	48.700	0	0	
YFL058W	0.007974	1994	5003203547	1447.739	1601.389	-153.650	0	0	
YGL037C	0.5765	1176	5000013318	898.577	814.628	83.949	0	0	
YKL206C	0.04431	1533	5005732393	1121.318	1044.654	76.664	0	0	
YIL129C	0.03017	12066	5000596119	14772.659	-1258.481	16031.140	0	0	
YHR193C	4.49	982	5000216550	713.490	541.041	172.449	0	0	
YDR131C	0.008666	3213	5001546388	2478.874	2536.141	-57.267	0	0	
YAR007C	0.07204	3613	5001660615	2788.761	2342.730	446.031	0	0	
YNL027W	0.0165	3815	5002669370	3069.317	3236.585	-167.268	0	0	
YJR073C	0.1315	1242	5002773376	855.438	898.449	-43.011	0	0	
YMR244W	0.01596	2007	5001557917	1522.687	1573.191	-50.505	0	0	
YKL032C	0.06823	3284	5000858520	2710.572	2146.759	563.814	0	0	
YKL207W	0.1156	1424	5014973494	1061.845	1027.454	34.391	0	0	
YJR074W	0.08159	1295	5002953463	911.350	931.372	-20.022	0	0	
YFL059W	0.01543	1822	5000438860	1261.803	1213.672	48.130	0	0	
YGL197W	0.003024	9180	5000006607	8053.059	10241.093	-2188.034	0	0	
YPL090C	2.147	1562	5005061729	980.430	491.966	488.464	0	0	
YAR008W	0.06365	1607	5004256587	1163.047	1263.756	-100.709	0	0	
YDR195W	0.01083	3242	5001551899	2360.571	2383.084	-22.513	0	0	
YIL068C	0.02601	4476	5000635960	3770.199	3451.384	318.815	0	0	
YGR170W	0.003827	6519	5000005377	5780.210	6793.741	-1013.531	0	0	
YHR009C	0.02678	3142	5000511942	2316.029	2079.696	236.333	0	0	
YCR089W	0.004899	10461	5000086679	9149.006	10403.213	-1254.206	0	0	
YFL060C	0.004107	1275	5004764911	926.656	1019.687	-93.031	0	0	
YIL069C	0.9871	850	5005234672	554.430	479.832	74.598	0	0	
YOR204W	0.209	3758	5001848695	2701.672	1650.913	1050.759	0	0	
YKL208W	0.02645	1634	5004595622	1151.566	1191.532	-39.966	0	0	
YPR191W	0.1356	2424	5001210851	1572.027	1531.918	40.109	0	0	
YHR010W	5.222	809	5018147535	556.905	409.066	147.839	0	0	
YDR495C	0.003062	5627	5000432509	4993.985	5126.877	-132.891	0	0	
YDR196C	0.06653	1402	5001314876	1012.706	1084.739	-72.033	0	0	
YCR090C	0.0882	1044	5003919220	757.396	753.248	4.148	0	0	
YGL198W	0.1703	1604	5001084075	987.678	958.662	29.016	0	0	
YNL127W	0.004459	5540	5000941617	4652.063	5394.861	-742.798	0	0	
YLR103C	0.02351	3954	5000243734	2954.294	3175.695	-221.401	0	0	
YLR104W	0.1056	688	5014279376	540.732	536.272	4.460	0	0	
YFL061W	0.003734	1433	5005155019	942.495	901.979	40.516	0	0	
YGL038C	0.03488	2720	5004097474	2093.315	2295.222	-201.907	0	0	
YIL070C	0.1954	1569	5008241601	1118.796	1132.426	-13.630	0	0	
YKR072C	0.02352	3238	5000915158	2470.073	2186.897	283.175	0	0	
YGL200C	0.4366	1226	5001537178	845.857	659.779	186.078	0	0	
YJR075W	0.1062	2259	5002285164	1723.948	1349.173	374.776	0	0	
YNR056C	0.001281	3290	5002760878	2505.467	2779.411	-273.945	0	0	
YNL029C	0.01525	2755	5000210709	2317.329	2146.417	170.912	0	0	
YKR074W	0.2935	867	5009472082	638.134	626.352	11.783	0	0	
YNL030W	1.63	767	5000628348	420.584	393.563	27.021	0	0	
YDR132C	0.005569	2885	5000962686	2169.968	2552.329	-382.361	0	0	
YPR192W	0.002523	1946	5002872573	1302.219	1379.585	-77.367	0	0	
YOR373W	0.01031	5227	5000115101	4040.805	5508.041	-1467.236	0	0	
YPR193C	0.004655	806	5001734485	644.551	699.284	-54.733	0	0	
YNR057C	0.01243	1471	5002273102	997.320	1146.744	-149.424	0	0	
YGL039W	0.05743	1931	5000879361	1483.011	1338.068	144.943	0	0	
YNL031C	3.654	935	5000793043	555.919	416.830	139.089	0	0	
YBR074W	0.004177	5892	5000376575	4723.605	6923.804	-2200.199	0	0	
YKR075C	0.03039	1658	5000885274	1299.057	1370.895	-71.838	0	0	
YDR197W	0.006784	2427	5003013360	1680.705	1800.889	-120.185	0	0	
YLR105C	0.02698	2402	5000187494	1630.603	1419.571	211.032	0	0	
YHR194W	0.00997	3429	5000635794	2615.235	2576.700	38.534	0	0	
YHR011W	0.008826	2551	5000161372	1950.890	2035.800	-84.910	0	0	
YBL060W	0.00546	3712	5001811132	3103.501	4508.404	-1404.902	0	0	
YFL062W	0.2311	2147	5001894190	1616.540	1209.470	407.070	0	0	
YNL032W	0.1144	1541	5002797679	1178.041	1136.668	41.373	0	0	
YGR171C	0.01655	3193	5003461893	2557.286	2712.659	-155.373	0	0	
YFL064C	0.007863	992	5003810095	726.947	758.343	-31.396	0	0	
YBR076W	0.002367	1931	5000880561	1453.144	1648.696	-195.552	0	0	
YFL065C	0.01107	561	5009853321	419.493	400.057	19.437	0	0	
YPL091W	0.3622	2909	5001237678	2091.035	1568.470	522.565	0	0	
YJR076C	0.08236	2682	5001335426	1797.615	1902.288	-104.673	0	0	
YBR077C	0.03277	961	5000852462	671.398	652.863	18.536	0	0	
YHR012W	0.06691	1633	5003940641	1189.124	1275.431	-86.307	0	0	
YKR076W	0.02248	1982	5001960924	1590.050	1653.062	-63.012	0	0	
YGR172C	0.1301	1555	5008854388	1035.112	1054.886	-19.773	0	0	
YGL040C	0.2341	2181	5002124438	1454.245	1352.270	101.976	0	0	
YHR195W	0.03761	1994	5000162636	1382.542	1416.852	-34.311	0	0	
YNL033W	0.0005843	1727	5004844401	1202.327	1376.195	-173.868	0	0	
YOR205C	0.00674	3373	5000011133	2477.445	2519.084	-41.639	0	0	
YCL054W	0.07095	4550	5000974613	3913.870	3435.621	478.248	0	0	
YHR013C	0.1123	1353	5000688550	996.628	977.083	19.545	0	0	
YNR058W	0.005182	2749	5008340689	2125.335	2204.931	-79.596	0	0	
YMR080C	0.03718	5858	5000736456	4696.643	4526.406	170.237	0	0	
YGL043W	0.04897	1625	5004089894	1318.368	1327.849	-9.481	0	0	
YDR198C	0.01526	2672	5000093538	2092.598	2257.390	-164.792	0	0	
YJL041W	0.07676	4535	5001994816	3780.207	3707.715	72.491	0	0	
YKR077W	0.01977	2287	5004576237	1566.948	1581.950	-15.001	0	0	
YFL066C	0.01032	2428	5002900324	1706.858	1797.926	-91.067	0	0	
YGR173W	0.1094	2167	5003560448	1587.494	1575.932	11.562	0	0	
YHR014W	0.004924	1775	5000497890	1238.783	1254.966	-16.182	0	0	
YCL055W	0.009574	1849	5000708156	1436.591	1255.784	180.807	0	0	
YGL044C	0.06575	1667	5005737729	1261.412	1369.080	-107.668	0	0	
YGR174C	0.04971	1013	5008380518	707.059	768.735	-61.676	0	0	
YJR077C	0.7652	2039	5000684602	1311.989	625.930	686.059	0	0	
YCL056C	0.371	873	5004465813	594.426	614.049	-19.623	0	0	
YFL067W	0.003701	1120	5005502158	729.148	752.373	-23.225	0	0	
YOR374W	0.173	3063	5002951543	2274.662	1994.784	279.878	0	0	
YPL092W	0.03774	2723	5000082245	1994.905	2242.286	-247.381	0	0	
YFL068W	0.008833	1056	5004628127	666.490	650.672	15.818	0	0	
YMR081C	0.008153	2106	5003017695	1455.133	1502.723	-47.589	0	0	
YMR246W	0.2905	3998	5000582080	3093.514	960.640	2132.875	0	0	
YFR001W	0.1049	1256	5000976123	850.858	791.326	59.531	0	0	
YDR496C	0.1275	3784	5003312752	2926.713	2132.888	793.825	0	0	
YCR091W	0.002426	4382	5003034251	3360.349	4287.942	-927.593	0	0	
YLR466W	0.03275	8438	5000433696	7262.112	5646.013	1616.098	0	0	
YBR078W	0.5424	2862	5001622780	2003.895	1030.512	973.383	0	0	
YNR059W	0.002832	3389	5000749834	2611.052	2847.019	-235.968	0	0	
YJR078W	0.0147	2678	5001173105	1981.832	2209.973	-228.141	0	0	
YJR079W	0.003366	599	5007225215	448.667	433.474	15.193	0	0	
YIL130W	0.01261	5629	5000770299	4628.183	4542.456	85.727	0	0	
YGR258C	0.009617	5738	5000228125	4992.692	5043.934	-51.243	0	0	
YMR083W	0.4668	2394	5001376867	1589.814	1229.669	360.145	0	0	
YKR078W	0.0057	3275	5000568979	2618.546	3039.783	-421.237	0	0	
YBL061C	0.06041	4073	5000929773	3165.210	3158.130	7.079	0	0	
YGL045W	0.007256	3173	5001356229	2430.123	2454.848	-24.725	0	0	
YPR194C	0.005154	4682	5000100313	4124.911	4827.035	-702.124	0	0	
YNL287W	0.1172	5697	5002580409	4415.139	2542.292	1872.847	0	0	
YDR200C	0.004694	3553	5000912782	2703.355	2798.465	-95.110	0	0	
YMR084W	0.004884	1431	5004396256	1102.588	1251.525	-148.937	0	0	
YGL047W	0.03816	1216	5001819462	841.306	894.399	-53.093	0	0	
YDR201W	0.04063	1068	5004032758	679.922	731.894	-51.972	0	0	
YLR305C	0.01774	9973	5000308547	11180.697	8568.098	2612.599	0	0	
YOR375C	0.7396	2700	5000551046	1946.806	731.993	1214.813	0	0	
YHR015W	0.003394	3579	5000240804	2997.762	3513.368	-515.606	0	0	
YJR080C	0.04167	2418	5004182865	1707.716	1585.398	122.318	0	0	
YJR082C	0.03315	541	5013557070	462.187	443.427	18.760	0	0	
YGR175C	0.5319	3046	5001045339	2140.890	547.387	1593.503	0	0	
YLR306W	0.01893	1239	5000534626	786.726	779.552	7.174	0	0	
YJR083C	0.02163	1762	5006039358	1301.021	1511.438	-210.417	0	0	
YNL288W	0.06486	2386	5002228970	1619.386	1681.353	-61.967	0	0	
YDR202C	0.01541	2043	5001081132	1510.115	1397.128	112.987	0	0	
YLR307W	0.008477	1699	5000034305	1277.977	1276.612	1.365	0	0	
YIL131C	0.04275	2962	5003886779	2133.384	2368.917	-235.533	0	0	
YCL057W	0.05425	3971	5000163672	3233.024	3078.978	154.046	0	0	
YKL033W	0.01014	6151	5001169077	5157.090	4543.808	613.282	0	0	
YOR206W	0.1357	4111	5000410114	3249.777	1804.851	1444.926	0	0	
YIL132C	0.004223	1391	5000220319	889.822	973.351	-83.529	0	0	
YPR196W	0.001342	2791	5000828235	2074.695	2369.071	-294.376	0	0	
YMR085W	0.004462	2599	5000460008	1880.759	2173.046	-292.288	0	0	
YNL289W	0.04658	1812	5003210228	1189.685	1196.595	-6.911	0	0	
YLR308W	0.007302	1665	5009010403	1325.328	1307.540	17.788	0	0	
YDR497C	0.209	3613	5002202329	2575.072	1641.875	933.197	0	0	
YCL059C	0.07328	1839	5000719027	1355.582	1490.961	-135.380	0	0	
YGR260W	0.1149	3139	5003283629	2358.639	2381.751	-23.112	0	0	
YPL093W	0.2424	3831	5001624715	2876.769	1840.831	1035.937	0	0	
YHR016C	0.02866	2864	5001530112	2048.782	1992.053	56.730	0	0	
YGL048C	0.3521	2451	5001478799	1731.070	922.419	808.651	0	0	
YIL133C	2.439	1289	5000588760	818.570	609.898	208.672	0	0	
YDR204W	0.029	2220	5002068895	1426.733	1583.768	-157.035	0	0	
YGR177C	0.02512	3002	5000840919	2372.461	2919.118	-546.657	0	0	
YOR377W	0.01394	3034	5001007634	2316.700	2789.066	-472.366	0	0	
YJR084W	0.05046	2641	5002261532	1853.711	1976.551	-122.840	0	0	
YJR085C	0.559	740	5007774447	430.284	438.810	-8.526	0	0	
YPL094C	0.2039	1572	5001377144	1155.608	1206.244	-50.635	0	0	
YGL201C	0.01598	6129	5001146862	4968.217	5139.552	-171.335	0	0	
YJR086W	0.1311	663	5006872249	452.277	440.722	11.555	0	0	
YNL290W	0.03338	2210	5002016249	1449.012	1543.767	-94.755	0	0	
YNR060W	0.008437	4380	5001566551	3322.833	3723.034	-400.201	0	0	
YIL134W	0.003859	1995	5002143132	1344.635	1546.788	-202.153	0	0	
YDR498C	0.02961	2271	5001469090	1650.407	1837.006	-186.599	0	0	
YNR061C	0.08632	1399	5003549062	918.942	1009.357	-90.415	0	0	
YDR420W	0.007813	10593	5000234893	10569.885	6796.385	3773.500	0	0	
YJR088C	0.05422	1719	5000306487	1232.358	1238.031	-5.672	0	0	
YHR017W	0.02566	2296	5000284530	1675.903	1642.961	32.942	0	0	
YDR039C	0.1641	6350	5000463227	5238.727	-236.843	5475.570	0	0	
YFR002W	0.0309	4991	5001834302	3953.614	3555.085	398.530	0	0	
YJL109C	0.04768	9426	5000314499	9807.639	3809.594	5998.045	0	0	
YFR003C	0.0754	844	5000840187	641.221	648.255	-7.033	0	0	
YNR062C	0.0008873	2078	5002401846	1392.908	1389.697	3.211	0	0	
YPR198W	0.02811	3378	5000211963	2433.903	2599.188	-165.285	0	0	
YPL095C	0.01518	2684	5002861507	2004.431	2215.053	-210.622	0	0	
YIL135C	0.03002	2631	5003650694	1898.664	1953.926	-55.262	0	0	
YKR079C	0.02064	4573	5000501026	3889.180	3824.240	64.940	0	0	
YOR378W	0.0006131	3172	5000015915	2269.551	2227.880	41.670	0	0	
YPR199C	0.01034	1787	5009433951	1249.039	1280.285	-31.246	0	0	
YNL291C	0.01239	3153	5001683566	2431.671	2255.819	175.853	0	0	
YPR200C	0.01408	781	5009394910	535.521	548.213	-12.692	0	0	
YPL096W	0.04743	1988	5000094609	1559.445	1688.320	-128.875	0	0	
YFR004W	0.4125	1869	5003885008	1291.798	1093.879	197.919	0	0	
YIL136W	0.02003	2176	5001265770	1688.249	1941.216	-252.967	0	0	
YKR080W	0.1013	1868	5002592041	1371.483	1215.965	155.517	0	0	
YGL202W	0.6253	2929	5006221501	2154.398	755.153	1399.245	0	0	
YNL292W	0.06047	2396	5004382656	1736.500	1688.327	48.173	0	0	
YKL034W	0.04246	4294	5000405710	3500.323	2983.494	516.829	0	0	
YPR201W	0.004622	2536	5003196922	1750.080	2015.643	-265.563	0	0	
YHR018C	0.3751	2941	5002199252	2001.774	930.682	1071.092	0	0	
YFR005C	0.01685	2523	5003590011	1957.129	1929.805	27.324	0	0	
YJL110C	0.005244	3309	5002690905	2460.025	2771.660	-311.635	0	0	
YKR081C	0.4326	1787	5000254580	1455.564	1337.941	117.623	0	0	
YPR202W	0.001384	1311	5003819031	1001.418	1111.023	-109.605	0	0	
YPR203W	0.007027	584	5001584040	418.805	410.436	8.370	0	0	
YPL097W	0.0378	3088	5000668878	2181.922	2379.559	-197.637	0	0	
YNR063W	0.001971	3779	5001979554	2780.322	3322.400	-542.078	0	0	
YPL098C	0.291	704	5029890838	464.261	420.697	43.564	0	0	
YDR205W	0.0145	4597	5000354925	3315.078	4388.555	-1073.477	0	0	
YPL099C	0.02623	1149	5002704419	761.418	754.090	7.327	0	0	
YDR499W	0.002098	4410	5001628454	3477.872	3721.539	-243.667	0	0	
YDR500C	4.652	563	5000555935	358.731	327.091	31.641	0	0	
YCR092C	0.004653	6257	5000136153	5138.590	7341.223	-2202.633	0	0	
YOR380W	0.01108	3434	5001086294	2456.994	3004.009	-547.014	0	0	
YNR064C	0.00477	1742	5004881512	1224.905	1242.413	-17.507	0	0	
YLR398C	0.04494	7518	5001184973	6589.202	2564.014	4025.188	0	0	
YGR261C	0.03425	4796	5001957198	3795.397	3682.650	112.748	0	0	
YGL049C	0.01999	5051	5001021043	4400.934	4603.517	-202.582	0	0	
YGR262C	0.06695	1609	5001549305	1108.876	1093.096	15.781	0	0	
YGL050W	0.03478	1587	5006809723	1151.305	1116.091	35.214	0	0	
YNL293W	0.006322	3609	5000862016	2855.594	3570.076	-714.482	0	0	
YFR006W	0.1808	3012	5000667079	2348.182	1844.444	503.738	0	0	
YBL063W	0.004451	6240	5000540846	5610.363	5882.614	-272.251	0	0	
YMR086W	0.00852	5656	5001418428	4691.167	4797.783	-106.616	0	0	
YLR309C	0.0529	5137	5001217689	4367.178	2269.543	2097.636	0	0	
YPL100W	0.04073	2826	5007535180	2170.548	2344.340	-173.792	0	0	
YGL203C	0.06329	3768	5002254517	3293.338	3142.104	151.234	0	0	
YBL064C	0.1106	1462	5000815332	1098.388	1070.643	27.745	0	0	
YDR501W	0.003329	3152	5002862691	2347.353	2870.696	-523.343	0	0	
YGR263C	0.04587	2421	5001868274	1829.640	1994.727	-165.087	0	0	
YJL111W	0.1483	3321	5004520193	2463.762	1887.932	575.830	0	0	
YMR087W	0.02763	1663	5002235882	1198.714	1120.385	78.329	0	0	
YKL035W	0.4818	3168	5000946487	2165.781	829.030	1336.750	0	0	
YFR007W	0.02	2057	5000570882	1514.309	1621.359	-107.050	0	0	
YDR421W	0.002737	5618	5000118069	4601.354	4947.192	-345.838	0	0	
YJR089W	0.006587	5255	5000762125	4624.274	4813.029	-188.754	0	0	
YKL037W	0.04712	776	5001626573	484.182	517.680	-33.498	0	0	
